WKT,fid,COD_DPTO,COD_MPIO,COD_CLASE,COD_CPOB,COD_SECC,COD_DANE,COD_AG,ID_INTEGR_,COD_CATAST,VIV_TOTAL,MANZ_CCDGO,Número de,Sector,Manzana
"MULTIPOLYGON (((-74.78488155 10.9925577286463,-74.784891134 10.9925290136463,-74.784925536 10.9925358176464,-74.784926298 10.9925310036463,-74.784929924 10.9925081276463,-74.784933874 10.9924831706463,-74.784916898 10.9924801886463,-74.784929747 10.9924363546463,-74.78494253 10.9923927516463,-74.784961122 10.9923293176463,-74.78498113 10.9922610446464,-74.784985163 10.9922472826463,-74.784989771 10.9922315646463,-74.784998631 10.9922013246463,-74.785009327 10.9921648426464,-74.78502064 10.9921262346464,-74.785028297 10.9921292486464,-74.785029811 10.9921237856463,-74.785040965 10.9920835396464,-74.785055525 10.9920310126463,-74.785066399 10.9919917826464,-74.785058038 10.9919888746464,-74.785060013 10.9919825286463,-74.785082835 10.9919092576464,-74.785091014 10.9918830066464,-74.785093039 10.9918764936464,-74.785093942 10.9918725386463,-74.785101414 10.9918397866464,-74.785107848 10.9918115666464,-74.785109841 10.9918028066464,-74.7851119 10.9917938096463,-74.785120527 10.9917559896464,-74.785128046 10.9917229996463,-74.785129911 10.9917148286464,-74.78513143 10.9917081636464,-74.785134734 10.9916936966464,-74.785139175 10.9916742106463,-74.785154199 10.9916083226463,-74.785169462 10.9915414086464,-74.785339968 10.9915648496463,-74.785360813 10.9915677166464,-74.785387471 10.9915713806464,-74.785434143 10.9915777996464,-74.785440561 10.9915786816464,-74.785465447 10.9915821046464,-74.785492718 10.9915858506464,-74.785503146 10.9915872846463,-74.785550791 10.9915938346464,-74.785694014 10.9916135286464,-74.78570561 10.9916339856464,-74.785700101 10.9916653966464,-74.785693045 10.9917056066463,-74.785688604 10.9917309296464,-74.785681978 10.9917687256463,-74.785678837 10.9917866116464,-74.785669299 10.9918409616464,-74.785660126 10.9918932556464,-74.785659022 10.9919031706463,-74.785653877 10.9919493626464,-74.785649101 10.9919922306463,-74.785647554 10.9920061476463,-74.785645311 10.9920163926463,-74.785633244 10.9920714676464,-74.785621825 10.9921235746463,-74.785617064 10.9921452936464,-74.785608283 10.9921853796464,-74.785599875 10.9922237456463,-74.785595185 10.9922514476463,-74.785589399 10.9922856516464,-74.785579539 10.9923287906463,-74.785570783 10.9923670326463,-74.785568002 10.9923850116463,-74.785560352 10.9924344776463,-74.785554167 10.9924744696463,-74.785554096 10.9924748546463,-74.785552087 10.9924864086463,-74.785544277 10.9925313176463,-74.785536065 10.9925785046463,-74.78552523 10.9926407956463,-74.78552207 10.9926589466463,-74.785515118 10.9926989066463,-74.785451398 10.9926903056463,-74.78540635 10.9926842276463,-74.785373809 10.9926798376463,-74.785344656 10.9926759036463,-74.785313493 10.9926717026463,-74.78529014 10.9926685466463,-74.78524268 10.9926621466463,-74.785207665 10.9926574216463,-74.785198604 10.9926561946463,-74.785188828 10.9926548816463,-74.785145227 10.9926489976463,-74.785071244 10.9926390126463,-74.785071168 10.9926390086464,-74.785052134 10.9926378426463,-74.785011587 10.9926353506463,-74.784997926 10.9926345136463,-74.784967869 10.9926326666463,-74.784897203 10.9926283286464,-74.784873173 10.9926268516463,-74.784863462 10.9926119116463,-74.784873137 10.9925829066463,-74.784873959 10.9925804526463,-74.78488155 10.9925577286463)))",336,"08","08001","1","08001000","08001100000000080202","0800110000000008020202","092792",1925,"0800101010043",31,"02","30",F,"43"
"MULTIPOLYGON (((-74.785332525 10.9908988236464,-74.785348238 10.9908427726464,-74.785381556 10.9908478946464,-74.785452753 10.9908588406464,-74.785473408 10.9908618626464,-74.785492234 10.9908646146464,-74.785497654 10.9908654066464,-74.785509167 10.9908670896464,-74.78556692 10.9908755346464,-74.785589357 10.9908788166464,-74.785604432 10.9908810216464,-74.785623633 10.9908838306464,-74.785628105 10.9908845486464,-74.78564853 10.9908878256464,-74.785674853 10.9908920506464,-74.785710721 10.9908978056464,-74.785726045 10.9909002666464,-74.785746264 10.9909035126464,-74.785767197 10.9909068706464,-74.78576963 10.9909072616464,-74.785787739 10.9909097726464,-74.785806202 10.9909123346464,-74.785839259 10.9909169186464,-74.785832706 10.9909527466464,-74.785831262 10.9909606406464,-74.785829132 10.9909722766464,-74.785826772 10.9909851796464,-74.785811412 10.9910691406464,-74.78580358 10.9911150046464,-74.785800914 10.9911306036464,-74.785797967 10.9911478696464,-74.785797951 10.9911479706464,-74.785796718 10.9911551866464,-74.785795353 10.9911631756464,-74.785794254 10.9911696106464,-74.785790057 10.9911941866464,-74.78578904 10.9912001386464,-74.785788329 10.9912043076464,-74.785784844 10.9912247086464,-74.785782641 10.9912376066464,-74.785782228 10.9912400276464,-74.785778498 10.9912618666464,-74.785773076 10.9912936076464,-74.785767435 10.9913266396464,-74.785766345 10.9913330296464,-74.785763127 10.9913507206464,-74.785754021 10.9914007886464,-74.785749668 10.9914247226464,-74.785743134 10.9914652926463,-74.785736419 10.9915070136464,-74.785732932 10.9915286676464,-74.785666114 10.9915210406464,-74.785639508 10.9915180026464,-74.785577418 10.9915109106463,-74.785570352 10.9915101036464,-74.785517439 10.9915040626463,-74.785477943 10.9914995526464,-74.785476757 10.9914994176464,-74.785434935 10.9914941176464,-74.785383915 10.9914876526463,-74.785355733 10.9914840786463,-74.785337229 10.9914819226463,-74.785265012 10.9914735036464,-74.785190164 10.9914647806464,-74.785206326 10.9913899386464,-74.785212776 10.9913623826464,-74.785220403 10.9913297896464,-74.785223964 10.9913145736464,-74.785227653 10.9912988116464,-74.785229575 10.9912906006464,-74.785237635 10.9912561566464,-74.785243385 10.9912315866464,-74.785246729 10.9912172996464,-74.785246873 10.9912166756464,-74.78524888 10.9912103746464,-74.785253627 10.9911954536464,-74.785258012 10.9911783556464,-74.785260299 10.9911694316464,-74.785270423 10.9911299346464,-74.785274117 10.9911155136464,-74.785281366 10.9910872346464,-74.785283108 10.9910804316464,-74.785290336 10.9910522376464,-74.785298756 10.9910193916464,-74.785299245 10.9910174726464,-74.78529942 10.9910168016464,-74.785304805 10.9910003696464,-74.785305591 10.9909979726464,-74.785311957 10.9909785526464,-74.785312144 10.9909777856464,-74.7853177 10.9909553696464,-74.785325474 10.9909239846464,-74.785325501 10.9909238836464,-74.785332525 10.9908988236464)))",337,"08","08001","1","08001000","08001100000000080202","0800110000000008020203","092793",1926,"0800101010042",18,"03","18",G,"42"
"MULTIPOLYGON (((-74.785606886 10.9908251236464,-74.785522208 10.9908107706464,-74.785522464 10.9908186566464,-74.785506096 10.9908163666464,-74.785497826 10.9908152096464,-74.785483778 10.9908132436464,-74.78548344 10.9908044886464,-74.785462626 10.9908010826464,-74.785368738 10.9907857016464,-74.78535835 10.9907718556464,-74.785362935 10.9907574466464,-74.785390463 10.9906709446464,-74.785420739 10.9905757936464,-74.785444109 10.9905790966464,-74.785453112 10.9905343096464,-74.785460065 10.9904997086464,-74.785469373 10.9904534216464,-74.785473219 10.9904342806464,-74.785473843 10.9904311746464,-74.785485625 10.9903725766464,-74.785616842 10.9903981336464,-74.785625668 10.9903998516464,-74.785627103 10.9903934486464,-74.785655376 10.9903985186464,-74.7856821 10.9904033096464,-74.785680677 10.9904091996464,-74.785687457 10.9904097086464,-74.785693797 10.9904101836464,-74.785694716 10.9904102536464,-74.785723815 10.9904152316464,-74.78575102 10.9904198836464,-74.78575013 10.9904250116464,-74.785773799 10.9904282986464,-74.785793492 10.9904310346464,-74.785873842 10.9904362636464,-74.785892882 10.9904375026464,-74.785883052 10.9905061646464,-74.785868227 10.9906097526464,-74.785868149 10.9906103196464,-74.78586541 10.9906330686464,-74.785862803 10.9906547206464,-74.785858005 10.9906869116464,-74.785843217 10.9907861636464,-74.785838234 10.9908195926464,-74.785831732 10.9908632326464,-74.78580665 10.9908589796464,-74.785785403 10.9908553776464,-74.785784752 10.9908552706464,-74.785767874 10.9908524076464,-74.785750939 10.9908495386464,-74.785726802 10.9908454476464,-74.785697752 10.9908405236464,-74.785675708 10.9908367886464,-74.785652044 10.9908327766464,-74.785646144 10.9908317776464,-74.785629053 10.9908288796464,-74.785606886 10.9908251236464)))",338,"08","08001","1","08001000","08001100000000080202","0800110000000008020204","092794",1927,"0800101010041",15,"04","13",G,"41"
"MULTIPOLYGON (((-74.785507604 10.9902615056464,-74.785514869 10.9902210446464,-74.785520842 10.9901877756464,-74.785526535 10.9901560676464,-74.785675876 10.9901980346464,-74.78567288 10.9902084396464,-74.785715392 10.9902203866464,-74.785713104 10.9902283376464,-74.785779026 10.9902411046464,-74.785785399 10.9902089806464,-74.785893399 10.9902174596464,-74.785886381 10.9902578226464,-74.785877847 10.9903068846464,-74.78586541 10.9903784046464,-74.78586275 10.9903778576464,-74.78580355 10.9903657176464,-74.785758221 10.9903564226464,-74.785702631 10.9903450206464,-74.785694308 10.9903433126464,-74.785656962 10.9903356526464,-74.785638453 10.9903318576464,-74.785500066 10.9903034776464,-74.785507604 10.9902615056464)))",339,"08","08001","1","08001000","08001100000000080202","0800110000000008020205","092795",1928,"0800101010040",6,"05","5",G,"42"
"MULTIPOLYGON (((-74.785954933 10.9899575456464,-74.785812874 10.9899555446464,-74.785594073 10.9899281466464,-74.785609302 10.9898581096464,-74.785637006 10.9898099126464,-74.785654851 10.9897788686464,-74.785671232 10.9897503686464,-74.785686421 10.9896930236464,-74.785699857 10.9896423036464,-74.785701514 10.9896350726464,-74.785712593 10.9895867166464,-74.785722131 10.9895450926464,-74.78572391 10.9895373296465,-74.785727464 10.9895081706464,-74.785731692 10.9894734806464,-74.785732485 10.9894669796464,-74.785733409 10.9894593786464,-74.78573676 10.9894318906464,-74.785740128 10.9894042876464,-74.785741339 10.9893965646464,-74.785743802 10.9893808606464,-74.785746236 10.9893653486465,-74.785751776 10.9893300306464,-74.785758655 10.9892861856465,-74.785767055 10.9892427916465,-74.7857688 10.9892337926464,-74.785781464 10.9891683816464,-74.7857835 10.9891590566464,-74.785794149 10.9891102596465,-74.785804692 10.9890619626464,-74.785806877 10.9890519476464,-74.785811554 10.9890305216465,-74.785815677 10.9890116296464,-74.785825836 10.9889650826464,-74.785829989 10.9889460586464,-74.785834749 10.9889242476464,-74.785834803 10.9889239636464,-74.785840943 10.9888929686465,-74.785848274 10.9888559466464,-74.785849976 10.9888473536464,-74.785855036 10.9888217936464,-74.785861117 10.9887910916464,-74.785863085 10.9887811536464,-74.785867593 10.9887583816465,-74.785872177 10.9887352446464,-74.785878423 10.9887096456465,-74.785885461 10.9886807926465,-74.785892398 10.9886523516464,-74.785899063 10.9886250346464,-74.785904221 10.9886038876465,-74.785907532 10.9885903146465,-74.785911241 10.9885751266464,-74.785923015 10.9885791846465,-74.78592467 10.9885732846464,-74.785932469 10.9885454846464,-74.785938421 10.9885242766465,-74.785940428 10.9885171186465,-74.785949384 10.9884852046465,-74.785960173 10.9884467436465,-74.785963361 10.9884353826465,-74.785935004 10.9884266856465,-74.785963495 10.9883427156464,-74.785985396 10.9882781656465,-74.78599148 10.9882432446464,-74.785997926 10.9882062346465,-74.786016179 10.9881446986465,-74.786016655 10.9881430946465,-74.786032095 10.9880910526465,-74.786037129 10.9880698126465,-74.78604232 10.9880479056465,-74.786053281 10.9880016526465,-74.786067601 10.9879596586465,-74.786082186 10.9879168866465,-74.78609308 10.9878865666465,-74.786101692 10.9878626046465,-74.786108732 10.9878430116465,-74.786114533 10.9878268656465,-74.78612914 10.9877862166465,-74.786141881 10.9877507576465,-74.786326207 10.9877922246465,-74.786342215 10.9877958266465,-74.786372932 10.9878027376465,-74.786368502 10.9878166536465,-74.786440104 10.9878398396465,-74.786500985 10.9878595526465,-74.786571013 10.9878783326465,-74.786664576 10.9879034246465,-74.786691793 10.9879107236465,-74.786722215 10.9879188826465,-74.786789385 10.9879368956465,-74.786756772 10.9880017246465,-74.786738358 10.9880383246465,-74.786693307 10.9881278756465,-74.786658311 10.9881974446465,-74.786646162 10.9882215846465,-74.786642939 10.9882205596465,-74.786631634 10.9882169676465,-74.786625988 10.9882151746465,-74.786603632 10.9882612126465,-74.78658431 10.9883010056464,-74.786560604 10.9883498256465,-74.786546977 10.9883778906465,-74.786533499 10.9884056496465,-74.786515174 10.9884433936465,-74.786491932 10.9884912586465,-74.786454847 10.9885676286465,-74.786445425 10.9885843596465,-74.786420163 10.9886292086465,-74.786404052 10.9886578136465,-74.786399313 10.9886662286464,-74.786395887 10.9886752866464,-74.78639261 10.9886839496465,-74.786384018 10.9887066586465,-74.786383096 10.9887090966465,-74.786369045 10.9887462456465,-74.786387487 10.9887535836464,-74.786359194 10.9888335586465,-74.786321706 10.9889395246464,-74.786303869 10.9889829446464,-74.786282699 10.9890344696464,-74.786263574 10.9890781336465,-74.786257113 10.9890928876465,-74.786240937 10.9891298186465,-74.786229726 10.9891554176464,-74.786229552 10.9891558166464,-74.786218005 10.9891862376464,-74.786203774 10.9892237356464,-74.786192863 10.9892562176464,-74.786179338 10.9892964796464,-74.786162482 10.9893285916464,-74.786143224 10.9893652766464,-74.786136492 10.9893780976464,-74.786126695 10.9893967646464,-74.786113736 10.9893913986464,-74.786104128 10.9894155326464,-74.786099811 10.9894263726465,-74.786092945 10.9894615656464,-74.786083449 10.9895102406464,-74.786076429 10.9895430016464,-74.78606451 10.9895986226464,-74.786053744 10.9896402576464,-74.786042254 10.9896847096464,-74.786041597 10.9896904286464,-74.786037245 10.9897283126464,-74.786030563 10.9897864976464,-74.786029577 10.9897950676464,-74.786026776 10.9898018916464,-74.786008636 10.9898460806464,-74.785986407 10.9899002286464,-74.78598366 10.9899069156464,-74.785954933 10.9899575456464)))",340,"08","08001","1","08001000","08001100000000080202","0800110000000008020206","092796",1929,"0800101010039",53,"06","53",M,"39"
"MULTIPOLYGON (((-74.78496879 10.9888073986464,-74.785028139 10.9886417456464,-74.785060161 10.9886530976464,-74.785062204 10.9886538226464,-74.785065034 10.9886462946465,-74.785114677 10.9885140976465,-74.785161738 10.9883887746464,-74.785188085 10.9883184276465,-74.785209054 10.9882624396465,-74.785226188 10.9882166976464,-74.785241036 10.9881770546465,-74.785246111 10.9881634906465,-74.785259267 10.9881283306465,-74.785275786 10.9880841776465,-74.785313077 10.9879845146465,-74.785318314 10.9879706046465,-74.785323853 10.9879559006465,-74.785336291 10.9879228686465,-74.78535047 10.9878852156465,-74.785355184 10.9878726956465,-74.785387947 10.9877856846465,-74.785440007 10.9876474306465,-74.785464788 10.9875816226465,-74.785821384 10.9876881826465,-74.78601703 10.9877466466465,-74.785991546 10.9878451406465,-74.785961259 10.9879621906465,-74.785938217 10.9880512586464,-74.785949073 10.9880538226465,-74.785945811 10.9880678606465,-74.785938852 10.9880978026465,-74.785931096 10.9881311746465,-74.785928126 10.9881439556465,-74.785919273 10.9881800066465,-74.785912449 10.9882078046465,-74.785908734 10.9882229286465,-74.78589934 10.9882611776465,-74.78586749 10.9883892036465,-74.785824458 10.9885621506465,-74.785787089 10.9887093446465,-74.785786922 10.9887099946465,-74.785773711 10.9887620386465,-74.785744788 10.9888781416464,-74.785734346 10.9889193236464,-74.785725279 10.9889550856464,-74.785712132 10.9890069226464,-74.785710597 10.9890130386464,-74.785671611 10.9891682266464,-74.785661708 10.9892062946464,-74.785649635 10.9892527066464,-74.785664514 10.9892553616464,-74.785649747 10.9893169936464,-74.785636725 10.9893713336464,-74.785647011 10.9893748736465,-74.785645197 10.9893816796464,-74.78563752 10.9894105186464,-74.785627553 10.9894479426464,-74.785621802 10.9894695486464,-74.785618491 10.9894819846464,-74.785607773 10.9895220716464,-74.785598199 10.9895578806464,-74.785588143 10.9895954886464,-74.78558378 10.9896117986464,-74.785568647 10.9896704406464,-74.785562556 10.9896922586464,-74.785558575 10.9897065126464,-74.785555885 10.9897179686465,-74.785554115 10.9897255226464,-74.785549749 10.9897441246464,-74.785548898 10.9897477466464,-74.785538607 10.9897834036464,-74.785530491 10.9898115316464,-74.785520747 10.9898497406464,-74.785511085 10.9898876286464,-74.785520601 10.9898895596464,-74.785499946 10.9899663106464,-74.785468009 10.9899586846464,-74.785411689 10.9899452366464,-74.785346105 10.9899295776464,-74.78533685 10.9899273696464,-74.785302608 10.9899191946464,-74.785267795 10.9899108826464,-74.785257842 10.9899085036464,-74.785214341 10.9898981176464,-74.78517511 10.9898887526464,-74.785116688 10.9898750846464,-74.785065538 10.9898631206464,-74.785058334 10.9898614356464,-74.785034796 10.9898559276464,-74.785008176 10.9898497006464,-74.784968461 10.9898380556464,-74.784939343 10.9898295186464,-74.784884683 10.9898134906464,-74.78485796 10.9898056546464,-74.784793475 10.9897920646464,-74.784742961 10.9897814206464,-74.784706158 10.9897736646464,-74.784675848 10.9897672766464,-74.784607655 10.9897529076464,-74.784615926 10.9897334126464,-74.784655052 10.9896411986464,-74.784660748 10.9896255716465,-74.784671366 10.9895964526464,-74.784679373 10.9895744996464,-74.784695501 10.9895380806464,-74.784707694 10.9895105476464,-74.784718945 10.9894838216464,-74.784732222 10.9894522796465,-74.784735393 10.9894440506465,-74.784747895 10.9894116126465,-74.784760594 10.9893786606464,-74.78479496 10.9892849076464,-74.784818555 10.9892205496465,-74.784854178 10.9891233736464,-74.78486855 10.9890841696465,-74.784884769 10.9890399286464,-74.784900324 10.9889974966465,-74.784915948 10.9889548746464,-74.784916056 10.9889545866465,-74.78496879 10.9888073986464)))",341,"08","08001","1","08001000","08001100000000080202","0800110000000008020207","092797",1930,"0800101020156",119,"07","31",M,"156"
"MULTIPOLYGON (((-74.784493768 10.9899410586464,-74.784509565 10.9898950426464,-74.78453889 10.9898096156464,-74.784574351 10.9898189986464,-74.784619154 10.9898308536464,-74.784743859 10.9898638456464,-74.784745645 10.9898572626464,-74.784801234 10.9898701506464,-74.784865229 10.9898849896464,-74.784864264 10.9898890486464,-74.784863925 10.9898904786464,-74.784909208 10.9899005036464,-74.784955022 10.9899106476464,-74.784995111 10.9899206066464,-74.785049279 10.9899340676464,-74.785052074 10.9899247586464,-74.785060054 10.9899269896464,-74.785085113 10.9899339996464,-74.785102968 10.9899389946464,-74.785113191 10.9899414766464,-74.785119824 10.9899430886464,-74.785148525 10.9899500586464,-74.785190258 10.9899601926464,-74.785190432 10.9899602346464,-74.785206665 10.9899641766464,-74.785229298 10.9899696726464,-74.785286307 10.9899835186464,-74.785286605 10.9899835896464,-74.785323268 10.9899924926464,-74.785383411 10.9900070986464,-74.785390279 10.9900087666464,-74.785425858 10.9900178736464,-74.7854902 10.9900343426464,-74.785463504 10.9901532006464,-74.785463433 10.9901536956464,-74.785459453 10.9901813306464,-74.785455341 10.9902099036464,-74.78545533 10.9902099776464,-74.785454905 10.9902131546464,-74.785450215 10.9902480656464,-74.785446287 10.9902772966464,-74.785443412 10.9902986946464,-74.785323004 10.9902768366464,-74.785295048 10.9902717626464,-74.785266249 10.9902665356464,-74.785247302 10.9902630966464,-74.785238788 10.9902615506464,-74.785238597 10.9902615146464,-74.785220764 10.9902582776464,-74.785201115 10.9902547116464,-74.78518517 10.9902518166464,-74.785163032 10.9902478006464,-74.785143797 10.9902443066464,-74.785136433 10.9902429696464,-74.785122283 10.9902404006464,-74.785080841 10.9902328776464,-74.785080153 10.9902327526464,-74.785025107 10.9902227596464,-74.785018713 10.9902216516464,-74.7849866 10.9902160796464,-74.784977289 10.9902144636464,-74.784925807 10.9902055326464,-74.784905303 10.9902019756464,-74.784876226 10.9901967396464,-74.784804004 10.9901837356464,-74.78479485 10.9901824176464,-74.78479024 10.9901803596464,-74.784779682 10.9901787626464,-74.78473323 10.9901717266464,-74.784729303 10.9901711326464,-74.784702198 10.9901673986464,-74.784674158 10.9901635346464,-74.784673732 10.9901634756464,-74.784619023 10.9901559356464,-74.784614805 10.9901553566464,-74.784581843 10.9901508116464,-74.784551691 10.9901466576464,-74.784551391 10.9901466156464,-74.784481731 10.9901370176464,-74.784428991 10.9901297496464,-74.784437465 10.9901050646464,-74.784449917 10.9900687916464,-74.784472589 10.9900027496464,-74.784476073 10.9899926026464,-74.784486899 10.9899610586464,-74.784493768 10.9899410586464)))",342,"08","08001","1","08001000","08001100000000080202","0800110000000008020208","092798",1931,"0800101010026",20,"08","17",G,"26"
"MULTIPOLYGON (((-74.784950237 10.9907123356464,-74.784909684 10.9907051216464,-74.784905149 10.9907245186464,-74.784883765 10.9907214946464,-74.784869428 10.9907194676464,-74.784868239 10.9907192986464,-74.784826176 10.9907155356464,-74.784802933 10.9907134546464,-74.784802826 10.9907134406464,-74.784767634 10.9907084366464,-74.784738022 10.9907042276464,-74.784737224 10.9907041506464,-74.784696908 10.9907002866464,-74.784680818 10.9906987446464,-74.784666455 10.9906973686464,-74.784664265 10.9906971566464,-74.78465748 10.9906962466464,-74.784626747 10.9906921226464,-74.784606066 10.9906893466464,-74.784595303 10.9906882776464,-74.784571423 10.9906859076464,-74.784543357 10.9906831206464,-74.784529047 10.9906814106464,-74.784500765 10.9906780276464,-74.784495683 10.9906774206464,-74.784485019 10.9906765166464,-74.784469113 10.9906751656464,-74.784454465 10.9906736436464,-74.784444487 10.9906726066464,-74.784401461 10.9906681326464,-74.784401241 10.9906681086464,-74.784370866 10.9906649506464,-74.784369637 10.9906648226464,-74.784328915 10.9906605896464,-74.784311738 10.9906588026464,-74.784283903 10.9906559076464,-74.7842618 10.9906536106464,-74.78422407 10.9906487166464,-74.784244903 10.9905878526464,-74.784253313 10.9905632736464,-74.784261273 10.9905400176464,-74.784269619 10.9905412206464,-74.784291344 10.9904829606464,-74.784301359 10.9904560986464,-74.784313274 10.9904241506464,-74.784322337 10.9904251686464,-74.784348053 10.9903530186464,-74.784364816 10.9903059876464,-74.784375876 10.9902749506464,-74.78437789 10.9902689636464,-74.784381334 10.9902587206464,-74.784381625 10.9902578486464,-74.784397439 10.9902107996464,-74.784398733 10.9902069586464,-74.784448495 10.9902150406464,-74.784492932 10.9902222566464,-74.784496365 10.9902228126464,-74.784518165 10.9902263526464,-74.784551168 10.9902317116464,-74.784552191 10.9902318806464,-74.784577557 10.9902356506464,-74.78460732 10.9902400726464,-74.784624132 10.9902425706464,-74.78466451 10.9902485716464,-74.784670237 10.9902494236464,-74.784671236 10.9902495716464,-74.784686376 10.9902521946464,-74.784730672 10.9902598746464,-74.784734041 10.9902604586464,-74.784751881 10.9902635506464,-74.78476551 10.9902657606464,-74.784830732 10.9902763366464,-74.784833241 10.9902767446464,-74.784864832 10.9902826896464,-74.784902754 10.9902898236464,-74.784922467 10.9902931266464,-74.784949227 10.9902976076464,-74.784960442 10.9902994866464,-74.785002162 10.9903072026464,-74.785020946 10.9903111206464,-74.785034841 10.9903140186464,-74.785035959 10.9903142526464,-74.785097818 10.9903250516464,-74.78510485 10.9903262786464,-74.7851074 10.9903267246464,-74.785142029 10.9903327696464,-74.785145262 10.9903333346464,-74.785146591 10.9903335656464,-74.78516674 10.9903370816464,-74.78518544 10.9903403476464,-74.785229405 10.9903494686464,-74.785234648 10.9903299386464,-74.785246069 10.9903316626464,-74.785264786 10.9903344876464,-74.785293273 10.9903387896464,-74.785308412 10.9903410766464,-74.785352322 10.9903477066464,-74.785359517 10.9903487926464,-74.785418956 10.9903577666464,-74.785433201 10.9903599816464,-74.785419065 10.9904402516464,-74.785406911 10.9904381616464,-74.785392891 10.9905039406464,-74.785389976 10.9905176136464,-74.785382916 10.9905507406464,-74.78537734 10.9905769056464,-74.785376617 10.9905803006464,-74.785366549 10.9906275226464,-74.785365187 10.9906339226464,-74.785363604 10.9906413526464,-74.785359618 10.9906600476464,-74.785347718 10.9907158926464,-74.785340832 10.9907481946464,-74.785334118 10.9907796966464,-74.785276498 10.9907687306464,-74.785258507 10.9907653086464,-74.785227844 10.9907594736464,-74.785216304 10.9907572776464,-74.78519077 10.9907524196464,-74.785164343 10.9907473896464,-74.785133249 10.9907420026464,-74.785115001 10.9907388406464,-74.785102384 10.9907369286464,-74.785076303 10.9907329756464,-74.785075538 10.9907328586464,-74.785033137 10.9907264326464,-74.785008371 10.9907226786464,-74.78500326 10.9907217686464,-74.784960525 10.9907141676464,-74.784950237 10.9907123356464)))",343,"08","08001","1","08001000","08001100000000080202","0800110000000008020209","092799",1932,"0800101010027",30,"09","29",G,"27"
"MULTIPOLYGON (((-74.785044419 10.9914042636464,-74.784982213 10.9913963976464,-74.784980966 10.9914011366464,-74.784948624 10.9913939456464,-74.784918905 10.9913873396464,-74.784918294 10.9913909106464,-74.784912828 10.9913895946464,-74.784905315 10.9913877856464,-74.78486744 10.9913827466464,-74.78484004 10.9913791006464,-74.784833268 10.9913781976464,-74.78482568 10.9913771886464,-74.784786985 10.9913720386464,-74.784726378 10.9913639706464,-74.784711752 10.9913619536464,-74.784691544 10.9913591686464,-74.784684052 10.9913581366464,-74.784655797 10.9913542426464,-74.784651358 10.9913800156464,-74.78462473 10.9913757056464,-74.78461611 10.9913743096464,-74.784590263 10.9913701266464,-74.784584426 10.9913691816464,-74.784581485 10.9913800056464,-74.783996308 10.9913446636464,-74.783954631 10.9913423196464,-74.784005522 10.9911993196464,-74.784059824 10.9910467316463,-74.784059914 10.9910464756464,-74.784066669 10.9910268046464,-74.784085023 10.9909733416464,-74.784090319 10.9909579216464,-74.784098091 10.9909352826464,-74.784100828 10.9909273106464,-74.784107122 10.9909089786464,-74.78411843 10.9908757816464,-74.784131004 10.9908388686464,-74.784181168 10.9906916036464,-74.784225052 10.9907003686464,-74.784274882 10.9907103246464,-74.784266422 10.9907359996464,-74.784304869 10.9907422146464,-74.784315928 10.9907440046464,-74.78432528 10.9907455156464,-74.784335026 10.9907470916464,-74.784359915 10.9907511166464,-74.784293102 10.9909474416464,-74.784289219 10.9909587266464,-74.784284687 10.9909718896464,-74.784278969 10.9909884986464,-74.784269592 10.9910157386464,-74.784243487 10.9910915746464,-74.784259008 10.9910953756464,-74.784268069 10.9910643146464,-74.784277389 10.9910323786464,-74.784284558 10.9910078016464,-74.784294534 10.9910104946464,-74.784296342 10.9910109826464,-74.784310575 10.9909551226464,-74.784327559 10.9909590586464,-74.78434136 10.9909067156464,-74.784351891 10.9909095166464,-74.784367365 10.9908504846464,-74.784372076 10.9908514136464,-74.784379098 10.9907974156464,-74.784385767 10.9907986026464,-74.784393118 10.9907495666464,-74.784430253 10.9907559526464,-74.784469363 10.9907626806464,-74.784478437 10.9907640766464,-74.784499848 10.9907673706464,-74.784526475 10.9907714706464,-74.784554426 10.9907757716464,-74.784559787 10.9907765966464,-74.784559895 10.9907765666464,-74.784568271 10.9907399156464,-74.784656364 10.9907482146464,-74.784659948 10.9907489286464,-74.78466022 10.9907488536464,-74.784660278 10.9907485836464,-74.784670346 10.9907499276464,-74.784679371 10.9907511336464,-74.784704888 10.9907545376464,-74.784732564 10.9907582306464,-74.784748729 10.9907603886464,-74.78478729 10.9907655316464,-74.784861007 10.9907753726464,-74.784923544 10.9907837196464,-74.784926011 10.9907747766464,-74.784970126 10.9907820376464,-74.785025696 10.9907911846464,-74.785027953 10.9907821926464,-74.785085619 10.9907888196464,-74.785128845 10.9907937866464,-74.785205866 10.9908082866464,-74.785248086 10.9908162326464,-74.785297695 10.9908255726464,-74.785282538 10.9908825256464,-74.785259608 10.9909686946464,-74.785254645 10.9909873406464,-74.78524952 10.9910066036464,-74.785242032 10.9910347486464,-74.785231511 10.9910742846464,-74.785223163 10.9911056696464,-74.785209691 10.9911562876464,-74.785193129 10.9912185356464,-74.785184895 10.9912494796464,-74.785175022 10.9912856736464,-74.785163267 10.9913287646464,-74.785151606 10.9913715106464,-74.785139406 10.9914162256464,-74.785068935 10.9914073626464,-74.785044419 10.9914042636464)))",344,"08","08001","1","08001000","08001100000000080202","0800110000000008020210","092800",1933,"0800101010028",37,"10","34",G,"28"
